,Date,Year,Month,Week_ofday,League_ID,League,team1,team2,spi_1,spi_2,prob_1,prob_2,prob_0,importance1,importance2,DEF_spi_x,OFF_spi_x,DETAIL_spi_x,OVRL_spi_x,Avg_Age_x,Total_marketcap_x,Value_per_year_x,DEF_spi_y,OFF_spi_y,DETAIL_spi_y,OVRL_spi_y,Avg_Age_y,Total_marketcap_y,Value_per_year_y,point_team1,point_team2,rolling5_team1,rolling5_team2,scor_diff
4687,2018-09-15,2018,9,5,1845,Bundesliga,Wolfsburg,Hertha Berlin,62.07,63.4,0.4277,0.2855,0.2868,34.8,39.4,0.3220330717236526,0.27303732926512175,0.31870636836773486,0.432184329012336,25.3,197000000.0,0.07453416149068322,0.5179309067265988,0.2987445823769484,0.33007323039537545,0.34245446773847066,25.8,105000000.0,0.051282051282051246,1.0,1.5,4.0,9.5,0
4688,2018-09-15,2018,9,5,1854,Serie A,Napoli,Fiorentina,82.08,71.79,0.5863,0.1784,0.2354,67.5,53.6,0.4074873018614375,0.5950819527273211,0.8005521969046226,0.7320371474335619,26.2,539000000.0,0.20620620620620622,0.480611333087,0.4260501140071874,0.4373954727891153,0.37313140186710037,26.2,229000000.0,0.07927927927927929,3.0,0.0,10.0,12.0,1
4689,2018-09-15,2018,9,5,1843,Ligue 1,Toulouse,Monaco,58.31,68.04,0.3309,0.4038,0.2653,22.5,39.7,0.48487970834635635,0.3391704255061861,0.4724343258072168,0.4055090199740369,24.6,59000000.0,0.7592592592592592,0.5188319067348868,0.5351553889045203,0.43196119286975987,0.5161931170336572,24.2,345000000.0,0.052572706935123024,1.0,1.5,5.0,13.5,0
4690,2018-09-15,2018,9,5,1869,LaLiga,Valencia,Real Betis,78.98,74.69,0.5509,0.2006,0.2486,39.7,27.6,0.3924783879445191,0.3685252096988375,0.36741628331989357,0.4096587012129206,25.1,244000000.0,0.9576719576719577,0.40408346846780346,0.20894537745253708,0.27526622835054976,0.31699430202783685,29.2,270000000.0,0.4166666666666667,1.0,1.5,10.0,9.5,0
4691,2018-09-15,2018,9,5,1845,Bundesliga,Mainz,Augsburg,62.07,63.1,0.4283,0.282,0.2896,30.4,28.9,0.6224748819610636,0.3165888492335955,0.37683590571919795,0.3720004013233335,24.9,109000000.0,0.6228070175438596,0.2418918487302114,0.15977101844148997,0.385355573331698,0.2993715282425395,26.6,99000000.0,0.17435897435897432,3.0,0.0,10.0,6.0,1
4692,2018-09-15,2018,9,5,1843,Ligue 1,Montpellier,Strasbourg,61.04,57.93,0.4614,0.2435,0.2952,18.1,25.5,0.41395887637193396,0.2410547119713796,0.3745786659704825,0.418430056694928,25.5,108000000.0,0.7916666666666666,0.48448863893624244,0.27018866990087714,0.26815895499099474,0.34444300806787326,26.9,99000000.0,0.5350877192982456,1.0,1.5,9.0,3.0,0
4693,2018-09-15,2018,9,5,1869,LaLiga,Real Sociedad,Barcelona,76.81,93.03,0.1986,0.6092,0.1922,45.2,72.0,0.38214521544099234,0.46954456286225865,0.4550714581210505,0.3432853440901362,25.4,385000000.0,1.046594982078853,0.4897386766668217,0.6329393126723406,0.7434268187452063,0.6250177136477165,26.1,799000000.0,0.21922544951590597,0.0,4.0,9.0,12.5,-1
4694,2018-09-14,2018,9,4,1845,Bundesliga,Borussia Dortmund,Eintracht Frankfurt,77.77,66.18,0.6122,0.1575,0.2303,67.4,43.6,0.49731290097045355,0.48853730710583093,0.5659618118777248,0.4592448299586314,25.0,508000000.0,0.16617502458210423,0.48547810462567464,0.43489066439465673,0.37839478201538246,0.5899697271243187,25.3,263000000.0,1.2901234567901234,3.0,0.0,12.0,4.0,2
4695,2018-09-02,2018,9,6,1869,LaLiga,Real Betis,Sevilla,74.09,79.39,0.3751,0.3647,0.2602,27.1,50.2,0.40408346846780346,0.20894537745253708,0.27526622835054976,0.31699430202783685,29.2,270000000.0,0.4166666666666667,0.2742198221211519,0.19455644281547058,0.34092326976314735,0.19606394758873502,28.8,225000000.0,0.1325051759834369,3.0,0.0,8.0,9.5,1
4696,2018-09-02,2018,9,6,1845,Bundesliga,Schalke 04,Hertha Berlin,71.87,63.08,0.5541,0.185,0.2609,49.8,34.9,0.379024985290993,0.19787645141350307,0.27039366605527504,0.28250597293641244,25.55,50000000.0,0.32,0.5179309067265988,0.2987445823769484,0.33007323039537545,0.34245446773847066,25.8,105000000.0,0.051282051282051246,0.0,4.0,13.0,9.5,-2
4697,2018-09-02,2018,9,6,1854,Serie A,Sampdoria,Napoli,61.42,83.28,0.1924,0.575,0.2326,24.5,50.7,0.42565382750640296,0.10686107492937559,0.16106447441871885,0.1594609550482267,27.1,66000000.0,-0.09677419354838708,0.4074873018614375,0.5950819527273211,0.8005521969046226,0.7320371474335619,26.2,539000000.0,0.20620620620620622,3.0,0.0,10.0,13.5,3
4698,2018-09-02,2018,9,6,1854,Serie A,Fiorentina,Udinese,71.31,60.51,0.5776,0.1812,0.2411,35.8,20.4,0.480611333087,0.4260501140071874,0.4373954727891153,0.37313140186710037,26.2,229000000.0,0.07927927927927929,0.40997072906558546,0.28255205693004004,0.4508276051668636,0.42724932941547755,25.8,139000000.0,0.4139784946236558,3.0,0.0,4.0,4.0,1
4699,2018-09-02,2018,9,6,1843,Ligue 1,Monaco,Marseille,68.99,72.58,0.4088,0.3435,0.2477,52.6,60.0,0.5188319067348868,0.5351553889045203,0.43196119286975987,0.5161931170336572,24.2,345000000.0,0.052572706935123024,0.5861730824391623,0.40345088730026674,0.4170409164234585,0.4895012966673122,25.3,244000000.0,0.21621621621621623,0.0,4.0,11.0,9.5,-1
4700,2018-09-01,2018,9,5,1845,Bundesliga,Hoffenheim,Freiburg,71.38,59.55,0.6002,0.1648,0.235,52.0,34.5,0.35445723897680304,0.35476627718971715,0.43898454752354316,0.40644769615985954,26.1,163000000.0,0.321285140562249,0.3880612824239899,0.4763383514520137,0.5318707569159642,0.4922457475776374,26.1,175000000.0,0.7469135802469137,3.0,0.0,10.0,3.0,2
4701,2018-09-01,2018,9,5,2411,Premier League,Chelsea,Bournemouth,85.37,65.29,0.7545,0.0829,0.1626,55.9,15.1,0.5010387646401886,0.2703261425203325,0.2603211216064911,0.33161277103696746,27.2,846000000.0,0.039189784236019376,0.25451303836398026,0.1399420322028227,0.06703334029981409,0.33700107661160483,26.7,179000000.0,0.044303797468354444,3.0,0.0,10.0,9.5,2
4702,2018-09-01,2018,9,5,2411,Premier League,Crystal Palace,Southampton,69.81,66.83,0.4676,0.253,0.2794,18.8,31.5,0.3726240087603184,0.30270794514893035,0.22013059223114345,0.28142184848783514,27.5,293000000.0,0.1384863123993559,0.5179222960395176,0.27149327863123823,0.306473410276752,0.29888774705601684,25.5,315000000.0,0.13963963963963963,0.0,4.0,6.0,3.0,-2
4703,2018-09-01,2018,9,5,2411,Premier League,West Ham,Wolverhampton,63.22,63.83,0.4482,0.2735,0.2783,37.8,34.5,0.520929841040064,0.2748902343017158,0.35934640397903694,0.3265909816450016,28.4,459000000.0,0.07466666666666666,0.3510389835237386,0.2314935409696638,0.265056438758603,0.23614741501315567,25.55,50000000.0,0.32,0.0,4.0,7.0,0.0,-1
4704,2018-09-01,2018,9,5,2411,Premier League,Brighton,Fulham,63.49,63.49,0.4307,0.2881,0.2812,31.4,33.8,0.5257685188504323,0.5118643275253537,0.455386871631465,0.46921622069536023,25.6,313000000.0,0.5660919540229884,0.3216415491784744,0.29840747905591236,0.3676529877593402,0.4187825340653522,28.2,240000000.0,0.2681704260651629,1.0,1.5,10.0,0.0,0
4705,2018-09-01,2018,9,5,1845,Bundesliga,Eintracht Frankfurt,Werder Bremen,67.42,66.16,0.4609,0.2577,0.2814,43.3,35.1,0.48547810462567464,0.43489066439465673,0.37839478201538246,0.5899697271243187,25.3,263000000.0,1.2901234567901234,0.44437953749332204,0.333962741527935,0.2697785895379649,0.4548819875607483,25.0,69000000.0,0.4333333333333333,0.0,4.0,10.0,9.5,-1
4706,2018-09-01,2018,9,5,1843,Ligue 1,Strasbourg,Nantes,58.91,59.15,0.4382,0.2711,0.2906,22.6,29.3,0.48448863893624244,0.27018866990087714,0.26815895499099474,0.34444300806787326,26.9,99000000.0,0.5350877192982456,0.5891191416005727,0.260967945399655,0.30476503509464287,0.3638943504884731,26.3,99000000.0,0.4523809523809524,0.0,4.0,8.0,7.0,-1
4707,2018-09-01,2018,9,5,1845,Bundesliga,VfB Stuttgart,Bayern Munich,66.97,91.88,0.1425,0.656,0.2015,43.4,48.6,0.4157751849736531,0.3804482845646766,0.5750378167113396,0.3496323985615235,23.4,124000000.0,0.5652173913043478,0.5406368578954894,0.9268551694297676,0.7438773964295111,0.8961559721696112,26.2,920000000.0,0.34663710273466375,0.0,4.0,13.0,16.0,-3
4708,2018-09-01,2018,9,5,2411,Premier League,Manchester City,Newcastle,92.43,67.01,0.8643,0.0264,0.1093,77.3,24.3,0.47240692282146024,0.6145470097116712,0.6151353228355352,0.7954896514811427,27.7,1090000000.0,0.026402640264026427,0.46345068793857885,0.46683633776771627,0.6301386601133117,0.5552385257447326,28.1,447000000.0,-0.005139500734214393,3.0,0.0,12.0,5.5,1
4709,2018-09-01,2018,9,5,1843,Ligue 1,Angers,Lille,60.11,59.08,0.4629,0.2673,0.2698,26.8,22.5,0.38440899692527886,0.3168963501230245,0.2979260472825327,0.3041451622805403,25.1,64000000.0,0.6363636363636364,0.48642745331300136,0.5398173256884854,0.5247995105951886,0.4988342075908221,25.5,191000000.0,0.34397163120567376,3.0,0.0,3.0,5.5,1
4710,2018-09-01,2018,9,5,1869,LaLiga,Celta Vigo,Atletico Madrid,73.33,86.34,0.2975,0.4443,0.2582,33.8,62.3,0.4697901101600169,0.23639822590019446,0.24972891735328506,0.28665761235067017,26.6,124000000.0,0.32275132275132273,0.45765399072208024,0.43780253309457223,0.380322167462007,0.3685654914324563,28.5,520000000.0,-0.0038022813688212884,3.0,0.0,7.0,7.0,2
4711,2018-09-01,2018,9,5,2411,Premier League,Leicester,Liverpool,71.11,90.02,0.1818,0.5907,0.2275,25.2,58.1,0.4518362459363439,0.30635685791099376,0.26713568263269505,0.4771595024032838,27.9,428000000.0,0.05860805860805862,0.4843391348196264,0.5949246543360351,0.7237490315287876,0.5905374489514696,27.3,867000000.0,0.09995002498750627,0.0,4.0,7.0,9.5,-1
4712,2018-09-01,2018,9,5,1845,Bundesliga,Bayer Leverkusen,Wolfsburg,74.91,59.76,0.6507,0.132,0.2173,58.6,25.2,0.3913257837154841,0.39841580777574664,0.2897130914772995,0.4575995258879012,25.0,417000000.0,0.23633879781420766,0.3220330717236526,0.27303732926512175,0.31870636836773486,0.432184329012336,25.3,197000000.0,0.07453416149068322,0.0,4.0,7.0,5.5,-2
4713,2018-09-01,2018,9,5,1845,Bundesliga,Augsburg,Borussia M.Gladbach,62.97,68.66,0.3568,0.3774,0.2658,30.5,57.0,0.2418918487302114,0.15977101844148997,0.385355573331698,0.2993715282425395,26.6,99000000.0,0.17435897435897432,0.28368424710246404,0.4255180847901784,0.35514515617509596,0.5082845650784993,26.1,225000000.0,0.21813725490196076,1.0,1.5,3.0,3.0,0
4714,2018-09-01,2018,9,5,1843,Ligue 1,Reims,Montpellier,53.35,60.96,0.386,0.3164,0.2976,32.1,22.0,0.5606403688365892,0.37106465107298126,0.32729296606007247,0.30026791392030544,24.7,87000000.0,0.32575757575757575,0.41395887637193396,0.2410547119713796,0.3745786659704825,0.418430056694928,25.5,108000000.0,0.7916666666666666,0.0,4.0,3.0,8.5,-1
4715,2018-08-31,2018,8,4,1854,Serie A,AC Milan,Roma,75.51,80.02,0.3748,0.3578,0.2674,57.1,66.5,0.4239767720833192,0.4903193334324252,0.5849542790151442,0.5501005216580175,26.7,569000000.0,0.41633728590250324,0.5345672234241231,0.3940329199409803,0.6182813344747118,0.3673389389106748,26.0,365000000.0,0.12927756653992395,3.0,0.0,11.0,15.0,1
4716,2018-08-31,2018,8,4,1869,LaLiga,Getafe,Real Valladolid,76.2,68.45,0.5314,0.1849,0.2836,25.4,38.7,0.24079430949113334,0.08989609383186653,0.11209622153232715,0.20802711369574803,27.8,137000000.0,0.6180555555555555,0.38932973402072624,0.3071180369870468,0.23571740668267308,0.28079463175364605,28.3,59000000.0,0.6031746031746031,1.0,1.5,7.0,1.5,0
4717,2018-08-31,2018,8,4,1869,LaLiga,Villarreal,Girona,75.01,71.47,0.5164,0.2322,0.2514,24.4,29.0,0.2933426859519632,0.353635800445363,0.305031635953899,0.29673234237786195,28.5,338000000.0,0.9047619047619048,0.35642078757910395,0.3272207682481588,0.3272009767756077,0.3734439387978935,25.55,50000000.0,0.32,0.0,4.0,7.0,5.5,-1
4718,2018-08-31,2018,8,4,1843,Ligue 1,Lyon,Nice,76.57,62.04,0.6606,0.1238,0.2156,67.5,20.3,0.7218876018321952,0.5213702847706947,0.40973044154351584,0.4606521548034665,25.4,250000000.0,0.43119266055045874,0.558430117145999,0.2979713106692555,0.39085560833605404,0.3329529585391269,25.5,212000000.0,0.2144702842377261,0.0,4.0,15.0,7.0,-1
4719,2018-08-27,2018,8,0,2411,Premier League,Manchester United,Tottenham,80.53,85.5,0.3669,0.3739,0.2591,59.7,64.9,0.4191478895576757,0.409137633712179,0.3537370122766578,0.36806465539202277,26.7,752000000.0,-0.052316890881913304,0.3759222126425954,0.5118378247418678,0.6588708222692203,0.5826125612323547,25.55,50000000.0,0.32,0.0,4.0,13.0,17.5,-3
4720,2018-08-27,2018,8,0,1854,Serie A,Roma,Atalanta,80.67,76.06,0.5042,0.2375,0.2584,67.0,63.2,0.5345672234241231,0.3940329199409803,0.6182813344747118,0.3673389389106748,26.0,365000000.0,0.12927756653992395,0.5323458783012462,0.29744383919124157,0.34521924853250424,0.3749802005356529,26.7,327000000.0,0.0811153358681876,1.0,1.5,4.0,13.5,0
4721,2018-08-26,2018,8,6,1869,LaLiga,Espanyol,Valencia,75.04,79.19,0.3913,0.3272,0.2815,25.7,45.0,0.4804356970746437,0.2034067506891809,0.2884988855692911,0.32222888274564565,26.2,90000000.0,0.5757575757575757,0.3924783879445191,0.3685252096988375,0.36741628331989357,0.4096587012129206,25.1,244000000.0,0.9576719576719577,3.0,0.0,8.0,9.5,2
4722,2018-08-26,2018,8,6,1869,LaLiga,Girona,Real Madrid,73.03,91.44,0.1806,0.6233,0.1961,26.2,64.3,0.35642078757910395,0.3272207682481588,0.3272009767756077,0.3734439387978935,25.55,50000000.0,0.32,0.4126794789184426,0.5552542809905007,0.5151130786762878,0.6431027925836549,28.1,839000000.0,0.10501567398119123,0.0,4.0,4.0,7.0,-3
4723,2018-08-26,2018,8,6,1854,Serie A,Udinese,Sampdoria,60.4,61.34,0.4291,0.302,0.2689,29.1,25.5,0.40997072906558546,0.28255205693004004,0.4508276051668636,0.42724932941547755,25.8,139000000.0,0.4139784946236558,0.42565382750640296,0.10686107492937559,0.16106447441871885,0.1594609550482267,27.1,66000000.0,-0.09677419354838708,3.0,0.0,3.0,4.0,1
4724,2018-08-26,2018,8,6,1845,Bundesliga,Borussia Dortmund,RB Leipzig,77.54,71.82,0.5309,0.2367,0.2323,66.4,59.1,0.49731290097045355,0.48853730710583093,0.5659618118777248,0.4592448299586314,25.0,508000000.0,0.16617502458210423,0.4799694257488928,0.4969686080898346,0.5049892039513518,0.574922998724844,25.8,480000000.0,0.2916666666666667,3.0,0.0,10.0,7.0,3
4725,2018-08-26,2018,8,6,2411,Premier League,Newcastle,Chelsea,67.72,84.78,0.2152,0.5349,0.2499,24.2,57.8,0.46345068793857885,0.46683633776771627,0.6301386601133117,0.5552385257447326,28.1,447000000.0,-0.005139500734214393,0.5010387646401886,0.2703261425203325,0.2603211216064911,0.33161277103696746,27.2,846000000.0,0.039189784236019376,0.0,4.0,12.0,8.0,-1
4726,2018-08-26,2018,8,6,1869,LaLiga,Sevilla,Villarreal,78.98,75.09,0.5489,0.2229,0.2282,46.9,31.5,0.2742198221211519,0.19455644281547058,0.34092326976314735,0.19606394758873502,28.8,225000000.0,0.1325051759834369,0.2933426859519632,0.353635800445363,0.305031635953899,0.29673234237786195,28.5,338000000.0,0.9047619047619048,1.0,1.5,8.0,7.0,0
4727,2018-08-26,2018,8,6,1845,Bundesliga,Mainz,VfB Stuttgart,62.18,67.17,0.3825,0.3201,0.2974,30.0,37.2,0.6224748819610636,0.3165888492335955,0.37683590571919795,0.3720004013233335,24.9,109000000.0,0.6228070175438596,0.4157751849736531,0.3804482845646766,0.5750378167113396,0.3496323985615235,23.4,124000000.0,0.5652173913043478,3.0,0.0,7.0,16.0,1
4728,2018-08-25,2018,8,5,1854,Serie A,Juventus,Lazio,89.14,77.49,0.6437,0.1465,0.2098,86.2,59.8,0.3985469985677185,0.31259199178214325,0.4004523985432116,0.45049788607954744,27.4,452000000.0,0.011441647597254004,0.3588763600375141,0.3354611073082299,0.27534842655194364,0.4508384094413505,27.1,256000000.0,0.37777777777777777,3.0,0.0,12.0,16.0,2
4729,2018-08-25,2018,8,5,2411,Premier League,Liverpool,Brighton,90.23,62.9,0.8582,0.031,0.1108,67.8,22.9,0.4843391348196264,0.5949246543360351,0.7237490315287876,0.5905374489514696,27.3,867000000.0,0.09995002498750627,0.5257685188504323,0.5118643275253537,0.455386871631465,0.46921622069536023,25.6,313000000.0,0.5660919540229884,3.0,0.0,15.0,1.5,1
4730,2018-08-25,2018,8,5,2411,Premier League,Wolverhampton,Manchester City,63.22,92.69,0.0943,0.7304,0.1753,31.4,73.5,0.3510389835237386,0.2314935409696638,0.265056438758603,0.23614741501315567,25.55,50000000.0,0.32,0.47240692282146024,0.6145470097116712,0.6151353228355352,0.7954896514811427,27.7,1090000000.0,0.026402640264026427,1.0,1.5,1.0,20.0,0
4731,2018-08-25,2018,8,5,1845,Bundesliga,Freiburg,Eintracht Frankfurt,59.48,67.45,0.3549,0.3512,0.2938,31.3,38.3,0.3880612824239899,0.4763383514520137,0.5318707569159642,0.4922457475776374,26.1,175000000.0,0.7469135802469137,0.48547810462567464,0.43489066439465673,0.37839478201538246,0.5899697271243187,25.3,263000000.0,1.2901234567901234,0.0,4.0,6.0,0.0,-2
4732,2018-08-25,2018,8,5,1845,Bundesliga,Wolfsburg,Schalke 04,59.36,72.34,0.2935,0.421,0.2855,31.6,50.9,0.3220330717236526,0.27303732926512175,0.31870636836773486,0.432184329012336,25.3,197000000.0,0.07453416149068322,0.379024985290993,0.19787645141350307,0.27039366605527504,0.28250597293641244,25.55,50000000.0,0.32,3.0,0.0,2.0,16.0,1
4733,2018-08-25,2018,8,5,2411,Premier League,Southampton,Leicester,66.99,70.72,0.4039,0.3114,0.2847,28.7,18.9,0.5179222960395176,0.27149327863123823,0.306473410276752,0.29888774705601684,25.5,315000000.0,0.13963963963963963,0.4518362459363439,0.30635685791099376,0.26713568263269505,0.4771595024032838,27.9,428000000.0,0.05860805860805862,0.0,4.0,4.0,4.0,-1
4734,2018-08-25,2018,8,5,1843,Ligue 1,Paris Saint-Germain,Angers,88.65,59.14,0.865,0.0305,0.1046,58.3,24.1,0.4329970722216538,0.774828502540733,0.3356689125085822,0.7559182053646931,25.9,889000000.0,0.07260273972602738,0.38440899692527886,0.3168963501230245,0.2979260472825327,0.3041451622805403,25.1,64000000.0,0.6363636363636364,3.0,0.0,15.0,5.5,2
4735,2018-08-25,2018,8,5,1869,LaLiga,Real Valladolid,Barcelona,68.48,92.45,0.1351,0.6858,0.1791,32.5,66.8,0.38932973402072624,0.3071180369870468,0.23571740668267308,0.28079463175364605,28.3,59000000.0,0.6031746031746031,0.4897386766668217,0.6329393126723406,0.7434268187452063,0.6250177136477165,26.1,799000000.0,0.21922544951590597,0.0,4.0,0.0,12.5,-1
4736,2018-08-25,2018,8,5,2411,Premier League,Arsenal,West Ham,81.27,62.33,0.7271,0.1035,0.1695,54.2,30.3,0.49512861968848015,0.5602406554334383,0.6957207854459192,0.6362304791498316,25.0,749000000.0,0.17411924119241196,0.520929841040064,0.2748902343017158,0.35934640397903694,0.3265909816450016,28.4,459000000.0,0.07466666666666666,3.0,0.0,9.0,5.5,2
4737,2018-08-25,2018,8,5,1869,LaLiga,Atletico Madrid,Rayo Vallecano,87.06,66.9,0.749,0.0751,0.1759,63.4,33.6,0.45765399072208024,0.43780253309457223,0.380322167462007,0.3685654914324563,28.5,520000000.0,-0.0038022813688212884,0.37354566096632214,0.29483594209079095,0.37610101465032464,0.3581046974953064,28.7,91000000.0,0.7901234567901234,3.0,0.0,10.0,0.0,1
4738,2018-08-25,2018,8,5,2411,Premier League,Bournemouth,Everton,64.75,68.0,0.4224,0.3099,0.2677,23.3,17.3,0.25451303836398026,0.1399420322028227,0.06703334029981409,0.33700107661160483,26.7,179000000.0,0.044303797468354444,0.3697171180783264,0.20711357152192367,0.19992186558485733,0.22866011293609925,28.0,409000000.0,0.14004629629629628,1.0,1.5,5.0,1.5,0
4739,2018-08-25,2018,8,5,1854,Serie A,Napoli,AC Milan,83.08,75.89,0.5389,0.2054,0.2557,63.6,60.6,0.4074873018614375,0.5950819527273211,0.8005521969046226,0.7320371474335619,26.2,539000000.0,0.20620620620620622,0.4239767720833192,0.4903193334324252,0.5849542790151442,0.5501005216580175,26.7,569000000.0,0.41633728590250324,3.0,0.0,10.0,11.0,1
4740,2018-08-25,2018,8,5,1845,Bundesliga,Borussia M.Gladbach,Bayer Leverkusen,66.98,76.48,0.3328,0.4132,0.254,43.0,59.9,0.28368424710246404,0.4255180847901784,0.35514515617509596,0.5082845650784993,26.1,225000000.0,0.21813725490196076,0.3913257837154841,0.39841580777574664,0.2897130914772995,0.4575995258879012,25.0,417000000.0,0.23633879781420766,3.0,0.0,11.0,11.0,2
4741,2018-08-24,2018,8,4,1845,Bundesliga,Bayern Munich,Hoffenheim,91.88,71.37,0.7976,0.0666,0.1358,66.0,59.3,0.5406368578954894,0.9268551694297676,0.7438773964295111,0.8961559721696112,26.2,920000000.0,0.34663710273466375,0.35445723897680304,0.35476627718971715,0.43898454752354316,0.40644769615985954,26.1,163000000.0,0.321285140562249,3.0,0.0,10.0,11.0,2
4742,2018-08-24,2018,8,4,1843,Ligue 1,Lyon,Strasbourg,76.3,59.15,0.6862,0.109,0.2048,67.4,21.3,0.7218876018321952,0.5213702847706947,0.40973044154351584,0.4606521548034665,25.4,250000000.0,0.43119266055045874,0.48448863893624244,0.27018866990087714,0.26815895499099474,0.34444300806787326,26.9,99000000.0,0.5350877192982456,3.0,0.0,15.0,3.0,2
4743,2018-08-20,2018,8,0,1869,LaLiga,Valencia,Atletico Madrid,79.04,87.08,0.3504,0.3778,0.2718,49.1,65.6,0.3924783879445191,0.3685252096988375,0.36741628331989357,0.4096587012129206,25.1,244000000.0,0.9576719576719577,0.45765399072208024,0.43780253309457223,0.380322167462007,0.3685654914324563,28.5,520000000.0,-0.0038022813688212884,1.0,1.5,9.0,5.5,0
4744,2018-08-20,2018,8,0,2411,Premier League,Crystal Palace,Liverpool,71.17,89.48,0.1953,0.5778,0.2269,25.9,49.6,0.3726240087603184,0.30270794514893035,0.22013059223114345,0.28142184848783514,27.5,293000000.0,0.1384863123993559,0.4843391348196264,0.5949246543360351,0.7237490315287876,0.5905374489514696,27.3,867000000.0,0.09995002498750627,0.0,4.0,6.0,9.5,-2
4745,2018-08-19,2018,8,6,2411,Premier League,Brighton,Manchester United,61.87,81.59,0.2142,0.5265,0.2593,34.9,56.1,0.5257685188504323,0.5118643275253537,0.455386871631465,0.46921622069536023,25.6,313000000.0,0.5660919540229884,0.4191478895576757,0.409137633712179,0.3537370122766578,0.36806465539202277,26.7,752000000.0,-0.052316890881913304,3.0,0.0,10.0,13.5,1
4746,2018-08-19,2018,8,6,1869,LaLiga,Real Madrid,Getafe,91.33,75.66,0.8071,0.0593,0.1336,61.3,31.3,0.4126794789184426,0.5552542809905007,0.5151130786762878,0.6431027925836549,28.1,839000000.0,0.10501567398119123,0.24079430949113334,0.08989609383186653,0.11209622153232715,0.20802711369574803,27.8,137000000.0,0.6180555555555555,3.0,0.0,11.0,9.5,2
4747,2018-08-19,2018,8,6,1869,LaLiga,Rayo Vallecano,Sevilla,68.51,78.24,0.3475,0.3941,0.2584,35.9,40.8,0.37354566096632214,0.29483594209079095,0.37610101465032464,0.3581046974953064,28.7,91000000.0,0.7901234567901234,0.2742198221211519,0.19455644281547058,0.34092326976314735,0.19606394758873502,28.8,225000000.0,0.1325051759834369,0.0,4.0,0.0,5.5,-3
4748,2018-08-19,2018,8,6,1854,Serie A,Torino,Roma,65.93,80.06,0.2549,0.4849,0.2602,26.5,60.2,0.39517735997569386,0.2921505953420056,0.33995982423965415,0.2924117438968824,24.7,148000000.0,0.30735930735930733,0.5345672234241231,0.3940329199409803,0.6182813344747118,0.3673389389106748,26.0,365000000.0,0.12927756653992395,0.0,4.0,4.0,15.0,-1
4749,2018-08-18,2018,8,5,1854,Serie A,Lazio,Napoli,77.89,82.73,0.3853,0.3555,0.2591,68.1,64.2,0.3588763600375141,0.3354611073082299,0.27534842655194364,0.4508384094413505,27.1,256000000.0,0.37777777777777777,0.4074873018614375,0.5950819527273211,0.8005521969046226,0.7320371474335619,26.2,539000000.0,0.20620620620620622,0.0,4.0,6.0,11.0,-1
4750,2018-08-18,2018,8,5,2411,Premier League,West Ham,Bournemouth,63.44,63.61,0.4434,0.2945,0.2621,30.4,26.2,0.520929841040064,0.2748902343017158,0.35934640397903694,0.3265909816450016,28.4,459000000.0,0.07466666666666666,0.25451303836398026,0.1399420322028227,0.06703334029981409,0.33700107661160483,26.7,179000000.0,0.044303797468354444,0.0,4.0,8.0,7.0,-1
4751,2018-08-18,2018,8,5,1869,LaLiga,Villarreal,Real Sociedad,75.02,78.15,0.4249,0.3235,0.2516,30.2,44.3,0.2933426859519632,0.353635800445363,0.305031635953899,0.29673234237786195,28.5,338000000.0,0.9047619047619048,0.38214521544099234,0.46954456286225865,0.4550714581210505,0.3432853440901362,25.4,385000000.0,1.046594982078853,0.0,4.0,10.0,1.5,-1
4752,2018-08-18,2018,8,5,1843,Ligue 1,Monaco,Lille,70.68,57.01,0.6357,0.1562,0.2081,50.9,19.8,0.5188319067348868,0.5351553889045203,0.43196119286975987,0.5161931170336572,24.2,345000000.0,0.052572706935123024,0.48642745331300136,0.5398173256884854,0.5247995105951886,0.4988342075908221,25.5,191000000.0,0.34397163120567376,1.0,1.5,13.0,5.5,0
4753,2018-08-18,2018,8,5,2411,Premier League,Tottenham,Fulham,85.65,63.69,0.7806,0.0627,0.1567,60.1,33.4,0.3759222126425954,0.5118378247418678,0.6588708222692203,0.5826125612323547,25.55,50000000.0,0.32,0.3216415491784744,0.29840747905591236,0.3676529877593402,0.4187825340653522,28.2,240000000.0,0.2681704260651629,3.0,0.0,12.0,0.0,2
4754,2018-08-18,2018,8,5,2411,Premier League,Everton,Southampton,67.91,67.33,0.4463,0.2687,0.285,26.5,23.9,0.3697171180783264,0.20711357152192367,0.19992186558485733,0.22866011293609925,28.0,409000000.0,0.14004629629629628,0.5179222960395176,0.27149327863123823,0.306473410276752,0.29888774705601684,25.5,315000000.0,0.13963963963963963,3.0,0.0,8.0,3.0,1
4755,2018-08-18,2018,8,5,2411,Premier League,Leicester,Wolverhampton,70.92,62.66,0.5266,0.2119,0.2616,17.5,30.1,0.4518362459363439,0.30635685791099376,0.26713568263269505,0.4771595024032838,27.9,428000000.0,0.05860805860805862,0.3510389835237386,0.2314935409696638,0.265056438758603,0.23614741501315567,25.55,50000000.0,0.32,3.0,0.0,5.0,0.0,2
